no,gender,age,height,weight,bmi,griffith,thermal sensation,thermal preference,thermal acceptance,room,co2,air_speed,season,date,time,ta,hr
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
9,0.0,21.0,163.0,55.0,20.7,2.29,-0.8,0,1.0,202.0,509.0,0.07,winter,2019/1/25,17:30:00,25.2,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-0.8,0,1.0,217.0,509.0,0.07,winter,2019-01-07,08:40:00,25.2,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.0,-1,1.0,217.0,509.0,0.07,winter,2019-01-07,09:00:00,22.4,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.0,0,1.0,217.0,509.0,0.07,winter,2019-01-07,09:30:00,24.3,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.2,0,1.0,217.0,509.0,0.07,winter,2019-01-07,10:00:00,25.0,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.2,0,1.0,217.0,509.0,0.07,winter,2019-01-07,10:30:00,25.8,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.8,0,1.0,217.0,509.0,0.07,winter,2019-01-07,11:00:00,26.4,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.0,-1,1.0,217.0,509.0,0.07,winter,2019-01-07,11:30:00,26.5,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.0,-1,1.0,217.0,509.0,0.07,winter,2019-01-07,12:00:00,27.1,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,2.0,-1,-1.0,217.0,509.0,0.07,winter,2019-01-07,14:10:00,26.0,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,2.0,-1,-1.0,217.0,509.0,0.07,winter,2019-01-07,14:30:00,27.6,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.5,-1,1.0,217.0,509.0,0.07,winter,2019-01-07,15:00:00,26.8,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.0,0,1.0,217.0,509.0,0.07,winter,2019-01-07,15:30:00,27.1,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.0,0,1.0,217.0,509.0,0.07,winter,2019-01-07,16:00:00,27.3,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.0,-1,1.0,217.0,509.0,0.07,winter,2019-01-07,16:30:00,27.4,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.5,0,1.0,217.0,509.0,0.07,winter,2019-01-07,17:00:00,27.1,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.0,-1,1.0,217.0,509.0,0.07,winter,2019-01-07,17:30:00,26.9,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,2.5,-1,-1.0,217.0,509.0,0.07,winter,2019-01-08,08:40:00,22.4,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,2.0,-1,-1.0,217.0,509.0,0.07,winter,2019-01-08,09:00:00,24.0,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.5,-1,-1.0,217.0,509.0,0.07,winter,2019-01-08,09:30:00,24.1,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.5,-1,1.0,217.0,509.0,0.07,winter,2019-01-08,10:00:00,25.8,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.0,-1,-1.0,217.0,509.0,0.07,winter,2019-01-08,10:30:00,26.3,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.0,-1,1.0,217.0,509.0,0.07,winter,2019-01-08,11:00:00,26.7,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.0,-1,-1.0,217.0,509.0,0.07,winter,2019-01-08,11:30:00,27.0,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.5,-1,-2.0,217.0,509.0,0.07,winter,2019-01-08,12:00:00,26.3,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.5,-1,-2.0,217.0,509.0,0.07,winter,2019-01-08,14:10:00,26.3,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.5,-1,-2.0,217.0,509.0,0.07,winter,2019-01-08,14:30:00,26.3,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.5,-1,-2.0,217.0,509.0,0.07,winter,2019-01-08,15:00:00,26.3,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.0,-1,1.0,217.0,509.0,0.07,winter,2019-01-08,15:30:00,26.2,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.5,-1,-1.0,217.0,509.0,0.07,winter,2019-01-08,16:00:00,26.8,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.0,-1,1.0,217.0,509.0,0.07,winter,2019-01-08,16:30:00,26.3,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.0,-1,-1.0,217.0,509.0,0.07,winter,2019-01-08,17:00:00,25.9,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.0,-1,-1.0,217.0,509.0,0.07,winter,2019-01-08,17:30:00,25.9,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-1.5,1,-1.0,217.0,509.0,0.07,winter,2019-01-09,08:40:00,17.7,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-1.0,1,-1.0,217.0,509.0,0.07,winter,2019-01-09,09:00:00,18.4,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-1.0,1,-1.0,217.0,509.0,0.07,winter,2019-01-09,09:30:00,20.2,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.0,0,1.0,217.0,509.0,0.07,winter,2019-01-09,10:00:00,21.7,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-0.3,1,1.0,217.0,509.0,0.07,winter,2019-01-09,10:30:00,22.5,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.0,0,1.0,217.0,509.0,0.07,winter,2019-01-09,11:00:00,24.1,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.0,0,1.0,217.0,509.0,0.07,winter,2019-01-09,11:30:00,24.7,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.0,0,1.0,217.0,509.0,0.07,winter,2019-01-09,12:00:00,25.0,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.0,-1,1.0,217.0,509.0,0.07,winter,2019-01-09,14:10:00,25.4,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.0,0,1.0,217.0,509.0,0.07,winter,2019-01-09,14:30:00,25.9,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.0,0,1.0,217.0,509.0,0.07,winter,2019-01-09,15:00:00,26.3,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.0,0,1.0,217.0,509.0,0.07,winter,2019-01-09,15:30:00,26.3,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.0,-1,1.0,217.0,509.0,0.07,winter,2019-01-09,16:00:00,26.7,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.0,-1,1.0,217.0,509.0,0.07,winter,2019-01-09,16:30:00,26.7,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,2.0,-1,-1.0,217.0,509.0,0.07,winter,2019-01-09,17:00:00,26.9,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,2.0,-1,-1.0,217.0,509.0,0.07,winter,2019-01-09,17:30:00,26.9,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-1.5,1,-1.0,217.0,509.0,0.07,winter,2019-01-11,08:40:00,14.0,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-2.0,1,-1.0,217.0,509.0,0.07,winter,2019-01-11,09:00:00,15.0,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-1.5,1,-1.0,217.0,509.0,0.07,winter,2019-01-11,09:30:00,17.3,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-1.5,1,-1.0,217.0,509.0,0.07,winter,2019-01-11,10:00:00,19.0,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-1.5,1,-1.0,217.0,509.0,0.07,winter,2019-01-11,10:30:00,20.4,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-2.0,1,-1.0,217.0,509.0,0.07,winter,2019-01-11,11:00:00,21.5,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-1.5,1,-1.0,217.0,509.0,0.07,winter,2019-01-11,11:30:00,22.3,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-0.5,1,1.0,217.0,509.0,0.07,winter,2019-01-11,12:00:00,23.0,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.5,-1,1.0,217.0,509.0,0.07,winter,2019-01-11,14:10:00,24.3,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.5,0,1.0,217.0,509.0,0.07,winter,2019-01-11,14:30:00,24.6,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.5,0,1.0,217.0,509.0,0.07,winter,2019-01-11,15:00:00,25.2,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.8,0,1.0,217.0,509.0,0.07,winter,2019-01-11,15:30:00,25.7,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.5,-1,1.0,217.0,509.0,0.07,winter,2019-01-11,16:00:00,26.1,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.5,-1,1.0,217.0,509.0,0.07,winter,2019-01-11,16:30:00,26.1,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.5,-1,1.0,217.0,509.0,0.07,winter,2019-01-11,17:00:00,26.3,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.5,-1,1.0,217.0,509.0,0.07,winter,2019-01-11,17:30:00,27.2,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.5,-1,1.0,217.0,509.0,0.07,winter,2019-01-14,08:40:00,27.2,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.5,-1,-1.0,217.0,509.0,0.07,winter,2019-01-14,09:00:00,22.2,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.5,0,1.0,217.0,509.0,0.07,winter,2019-01-14,09:30:00,23.2,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.5,0,1.0,217.0,509.0,0.07,winter,2019-01-14,10:00:00,24.4,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.0,0,1.0,217.0,509.0,0.07,winter,2019-01-14,10:30:00,24.9,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.0,0,1.0,217.0,509.0,0.07,winter,2019-01-14,11:00:00,25.5,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.5,0,1.0,217.0,509.0,0.07,winter,2019-01-14,11:30:00,26.0,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.0,0,1.0,217.0,509.0,0.07,winter,2019-01-14,12:00:00,25.0,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,2.0,-1,-1.0,217.0,509.0,0.07,winter,2019-01-14,14:10:00,20.1,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-0.5,0,1.0,217.0,509.0,0.07,winter,2019-01-14,14:30:00,20.1,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-1.0,1,1.0,217.0,509.0,0.07,winter,2019-01-14,15:00:00,20.0,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-2.0,1,-1.0,217.0,509.0,0.07,winter,2019-01-14,15:30:00,20.2,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.0,0,1.0,217.0,509.0,0.07,winter,2019-01-14,16:00:00,22.3,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.0,0,1.0,217.0,509.0,0.07,winter,2019-01-14,16:30:00,23.8,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.5,0,1.0,217.0,509.0,0.07,winter,2019-01-14,17:00:00,24.8,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.0,0,1.0,217.0,509.0,0.07,winter,2019-01-14,17:30:00,25.5,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-1.0,1,1.0,217.0,509.0,0.07,winter,2019-01-15,08:40:00,17.7,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-1.0,1,1.0,217.0,509.0,0.07,winter,2019-01-15,09:00:00,18.4,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-2.5,1,-1.0,217.0,509.0,0.07,winter,2019-01-15,09:30:00,16.9,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-1.5,1,-1.0,217.0,509.0,0.07,winter,2019-01-15,10:00:00,19.0,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-1.0,1,1.0,217.0,509.0,0.07,winter,2019-01-15,10:30:00,20.8,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-0.5,1,1.0,217.0,509.0,0.07,winter,2019-01-15,11:00:00,22.0,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-1.0,1,1.0,217.0,509.0,0.07,winter,2019-01-15,11:30:00,22.8,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-0.3,1,1.0,217.0,509.0,0.07,winter,2019-01-15,12:00:00,23.7,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.5,-1,-1.0,217.0,509.0,0.07,winter,2019-01-15,14:10:00,24.7,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,0.5,-1,1.0,217.0,509.0,0.07,winter,2019-01-15,14:30:00,25.1,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.0,-1,1.0,217.0,509.0,0.07,winter,2019-01-15,15:00:00,25.4,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.5,-1,1.0,217.0,509.0,0.07,winter,2019-01-15,15:30:00,25.8,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,2.0,-1,1.0,217.0,509.0,0.07,winter,2019-01-15,16:00:00,25.3,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,2.0,-1,-1.0,217.0,509.0,0.07,winter,2019-01-15,16:30:00,26.2,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.5,-1,-1.0,217.0,509.0,0.07,winter,2019-01-15,17:00:00,26.7,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,1.0,-1,-1.0,217.0,509.0,0.07,winter,2019-01-15,17:30:00,26.9,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-2.0,1,-1.0,217.0,509.0,0.07,winter,2019-01-16,08:50:00,12.5,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-2.0,1,-1.0,217.0,509.0,0.07,winter,2019-01-16,09:00:00,12.5,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-1.0,1,1.0,217.0,509.0,0.07,winter,2019-01-16,09:30:00,14.7,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-2.0,1,-1.0,217.0,509.0,0.07,winter,2019-01-16,10:00:00,16.7,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-2.5,1,-1.0,217.0,509.0,0.07,winter,2019-01-16,10:30:00,18.1,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-2.0,1,-1.0,217.0,509.0,0.07,winter,2019-01-16,11:00:00,19.1,8.0
10,0.0,22.0,164.0,47.0,17.47,1.63,-1.5,1,-1.0,217.0,509.0,0.07,winter,2019-01-16,11:30:00,20.5,8.0
