,count,male,female,young,old,short,medium,tall,thin,normal,fat,bmi_l,bmi_n,bmi_h,grf_l,grf_n,grf_h,sen_l,sen_n,sen_h,pre_l,pre_n,pre_h,env_l,env_n,env_h,date,time,ta,hr,season,va,ta_diff1,ta_diff2,age_avg,height_avg,weight_avg,bmi_avg,griffith_avg,tsv
651,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,17:30:00,30.89166666666667,75.13333333333333,0,0.13133958936659876,-0.2783333333333289,0.13333333333333997,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,1
652,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,12:00:00,24.52,63.83333333333334,0,0.14920301888807627,0.0,0.0,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,1
653,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,14:30:00,28.74333333333333,75.35,0,0.8463355663477758,4.223333333333329,0.0,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,0
654,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,15:00:00,30.09166666666667,74.85000000000001,0,0.8686082204668829,1.3483333333333398,5.571666666666669,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,2
655,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,15:30:00,29.73,74.26666666666667,0,1.1020324974200792,-0.36166666666666814,0.9866666666666717,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,2
656,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,16:00:00,30.058333333333334,74.55,0,0.5395226951902956,0.32833333333333314,-0.03333333333333499,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,2
657,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,16:30:00,30.75833333333333,74.88333333333334,0,1.1684057795853136,0.6999999999999957,1.0283333333333289,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,2
658,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,17:00:00,31.169999999999998,74.71666666666665,0,0.5241793646320352,0.41166666666666885,1.1116666666666646,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,1
659,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,17:30:00,30.89166666666667,75.13333333333333,0,0.8100073371724364,-0.2783333333333289,0.13333333333333997,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,1
660,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,12:00:00,24.52,63.83333333333334,0,0.41628812164266266,0.0,0.0,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,1
661,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,14:30:00,28.74333333333333,75.35,0,0.33699694432471883,4.223333333333329,0.0,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,0
662,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,15:00:00,30.09166666666667,74.85000000000001,0,0.8225783052005792,1.3483333333333398,5.571666666666669,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,2
663,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,15:30:00,29.73,74.26666666666667,0,0.7906755778163249,-0.36166666666666814,0.9866666666666717,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,2
664,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,16:00:00,30.058333333333334,74.55,0,0.43094084326107734,0.32833333333333314,-0.03333333333333499,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,2
665,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,16:30:00,30.75833333333333,74.88333333333334,0,0.7891806138307678,0.6999999999999957,1.0283333333333289,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,2
666,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,17:00:00,31.169999999999998,74.71666666666665,0,0.22080752090799563,0.41166666666666885,1.1116666666666646,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,1
667,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,17:30:00,30.89166666666667,75.13333333333333,0,0.4282973793826254,-0.2783333333333289,0.13333333333333997,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,1
668,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,12:00:00,24.52,63.83333333333334,0,0.8235280112535389,0.0,0.0,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,1
669,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,14:30:00,28.74333333333333,75.35,0,0.9207350607503855,4.223333333333329,0.0,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,0
670,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,15:00:00,30.09166666666667,74.85000000000001,0,0.12627938611491424,1.3483333333333398,5.571666666666669,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,2
671,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,15:30:00,29.73,74.26666666666667,0,0.4047233877343499,-0.36166666666666814,0.9866666666666717,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,2
672,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,16:00:00,30.058333333333334,74.55,0,0.5507004955487586,0.32833333333333314,-0.03333333333333499,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,2
673,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,16:30:00,30.75833333333333,74.88333333333334,0,0.03285853911646064,0.6999999999999957,1.0283333333333289,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,2
674,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,17:00:00,31.169999999999998,74.71666666666665,0,0.8487495110791459,0.41166666666666885,1.1116666666666646,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,1
675,6,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,1.0,0.25,2021/7/25,17:30:00,30.89166666666667,75.13333333333333,0,0.7457661662354972,-0.2783333333333289,0.13333333333333997,23.166666666666668,171.83333333333334,64.16666666666667,21.60833333333333,1.075,1
676,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,14:30:00,25.266666666666666,66.10000000000001,0,0.5530785108823526,0.0,0.0,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
677,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,15:00:00,24.916666666666668,68.46666666666665,0,0.4857164280126904,-0.34999999999999787,0.0,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
678,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,15:30:00,25.133333333333336,66.51666666666667,0,0.35786733615803173,0.21666666666666856,-0.1333333333333293,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
679,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,16:00:00,24.583333333333332,65.05,0,0.8428984095760409,-0.5500000000000043,-0.3333333333333357,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
680,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,16:30:00,24.36666666666667,63.73333333333334,0,0.424137519720711,-0.21666666666666146,-0.7666666666666657,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
681,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,17:00:00,24.7,64.38333333333334,0,0.974404913158863,0.3333333333333286,0.11666666666666714,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
682,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,17:30:00,25.133333333333336,62.46666666666667,0,0.7109003361191075,0.4333333333333371,0.7666666666666657,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
683,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,14:30:00,25.266666666666666,66.10000000000001,0,1.082434883162733,0.0,0.0,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
684,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,15:00:00,24.916666666666668,68.46666666666665,0,0.030073945532044764,-0.34999999999999787,0.0,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
685,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,15:30:00,25.133333333333336,66.51666666666667,0,0.45033662162051313,0.21666666666666856,-0.1333333333333293,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
686,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,16:00:00,24.583333333333332,65.05,0,0.1580639435658238,-0.5500000000000043,-0.3333333333333357,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
687,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,16:30:00,24.36666666666667,63.73333333333334,0,1.129253764351839,-0.21666666666666146,-0.7666666666666657,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
688,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,17:00:00,24.7,64.38333333333334,0,0.04837917706684691,0.3333333333333286,0.11666666666666714,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
689,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,17:30:00,25.133333333333336,62.46666666666667,0,1.0724347636470912,0.4333333333333371,0.7666666666666657,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
690,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,14:30:00,25.266666666666666,66.10000000000001,0,0.7023262658277315,0.0,0.0,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
691,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,15:00:00,24.916666666666668,68.46666666666665,0,0.016453057657413648,-0.34999999999999787,0.0,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
692,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,15:30:00,25.133333333333336,66.51666666666667,0,1.1701219761286739,0.21666666666666856,-0.1333333333333293,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
693,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,16:00:00,24.583333333333332,65.05,0,0.44285911609650946,-0.5500000000000043,-0.3333333333333357,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
694,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,16:30:00,24.36666666666667,63.73333333333334,0,0.42991864232191773,-0.21666666666666146,-0.7666666666666657,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
695,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,17:00:00,24.7,64.38333333333334,0,0.08152230876526931,0.3333333333333286,0.11666666666666714,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
696,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,17:30:00,25.133333333333336,62.46666666666667,0,0.10406428582988844,0.4333333333333371,0.7666666666666657,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
697,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,14:30:00,25.266666666666666,66.10000000000001,0,1.0177892454991393,0.0,0.0,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
698,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,15:00:00,24.916666666666668,68.46666666666665,0,1.147970489614832,-0.34999999999999787,0.0,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
699,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,15:30:00,25.133333333333336,66.51666666666667,0,0.4223319791018262,0.21666666666666856,-0.1333333333333293,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
700,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,16:00:00,24.583333333333332,65.05,0,1.1138307966650507,-0.5500000000000043,-0.3333333333333357,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
701,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,16:30:00,24.36666666666667,63.73333333333334,0,0.16978343329799678,-0.21666666666666146,-0.7666666666666657,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
702,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,17:00:00,24.7,64.38333333333334,0,0.8578287698079915,0.3333333333333286,0.11666666666666714,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
703,6,1.0,0.5,1.0,0.2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/26,17:30:00,25.133333333333336,62.46666666666667,0,0.9106678195341609,0.4333333333333371,0.7666666666666657,23.5,176.33333333333334,70.16666666666667,22.411666666666665,1.2216666666666667,1
704,6,1.0,0.2,1.0,0.2,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.2,1.0,0.0,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/27,14:30:00,24.175,66.83333333333333,0,0.23142777161880165,0.0,0.0,23.166666666666668,178.16666666666666,72.16666666666667,22.705,1.1033333333333333,1
705,6,1.0,0.2,1.0,0.2,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.2,1.0,0.0,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/27,15:00:00,23.958333333333332,64.78333333333335,0,0.39226192740799354,-0.21666666666666856,0.0,23.166666666666668,178.16666666666666,72.16666666666667,22.705,1.1033333333333333,1
706,6,1.0,0.2,1.0,0.2,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.2,1.0,0.0,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/27,15:30:00,26.11,64.11666666666666,0,0.6327548632713839,2.1516666666666673,1.9349999999999987,23.166666666666668,178.16666666666666,72.16666666666667,22.705,1.1033333333333333,1
707,6,1.0,0.2,1.0,0.2,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.2,1.0,0.0,1.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/7/27,16:00:00,26.23,62.06666666666666,0,1.022170358783764,0.120000000000001,2.2716666666666683,23.166666666666668,178.16666666666666,72.16666666666667,22.705,1.1033333333333333,2
